tick,role,input,action,x,y,grounded,crouching,facing,aimX,aimY,phase,shotSequence,hp,muzzleX,muzzleY
266,ENGINEER,JUMP_DOWN_TURN,RISE,737.600,173.000,false,false,-1,-0.70711,0.70711,64.08000,14,90,734.600,187.142
267,REPAIR,JUMP_DOWN_TURN,RISE,740.000,166.600,false,false,-1,-0.70711,0.70711,64.32000,14,90,737.000,180.742
267,SCOUT,JUMP_DOWN_TURN,RISE,747.800,166.600,false,false,-1,-0.70711,0.70711,64.32000,14,89,744.800,180.742
267,WARDEN,JUMP_DOWN_TURN,RISE,732.200,166.600,false,false,-1,-0.70711,0.70711,64.32000,14,91,729.200,180.742
267,ENGINEER,JUMP_DOWN_TURN,RISE,737.600,166.600,false,false,-1,-0.70711,0.70711,64.32000,14,90,734.600,180.742
268,REPAIR,JUMP_DOWN_TURN,RISE,740.000,160.800,false,false,-1,-0.70711,0.70711,64.56000,15,90,737.000,174.942
268,SCOUT,JUMP_DOWN_TURN,RISE,747.800,160.800,false,false,-1,-0.70711,0.70711,64.56000,15,89,744.800,174.942
268,WARDEN,JUMP_DOWN_TURN,RISE,732.200,160.800,false,false,-1,-0.70711,0.70711,64.56000,15,91,729.200,174.942
268,ENGINEER,JUMP_DOWN_TURN,RISE,737.600,160.800,false,false,-1,-0.70711,0.70711,64.56000,15,90,734.600,174.942
269,REPAIR,JUMP_DOWN_TURN,RISE,740.000,155.600,false,false,-1,-0.70711,0.70711,64.80000,15,90,737.000,169.742
269,SCOUT,JUMP_DOWN_TURN,RISE,747.800,155.600,false,false,-1,-0.70711,0.70711,64.80000,15,89,744.800,169.742
269,WARDEN,JUMP_DOWN_TURN,RISE,732.200,155.600,false,false,-1,-0.70711,0.70711,64.80000,15,91,729.200,169.742
269,ENGINEER,JUMP_DOWN_TURN,RISE,737.600,155.600,false,false,-1,-0.70711,0.70711,64.80000,15,90,734.600,169.742
270,REPAIR,JUMP_DOWN_TURN,RISE,740.000,151.000,false,false,1,0.70711,0.70711,65.04000,15,90,773.000,165.142
270,SCOUT,JUMP_DOWN_TURN,RISE,747.800,151.000,false,false,1,0.70711,0.70711,65.04000,15,89,780.800,165.142
270,WARDEN,JUMP_DOWN_TURN,RISE,732.200,151.000,false,false,1,0.70711,0.70711,65.04000,15,91,765.200,165.142
270,ENGINEER,JUMP_DOWN_TURN,RISE,737.600,151.000,false,false,1,0.70711,0.70711,65.04000,15,90,770.600,165.142
271,REPAIR,JUMP_DOWN_TURN,RISE,740.000,147.000,false,false,1,0.70711,0.70711,65.28000,15,90,773.000,161.142
271,SCOUT,JUMP_DOWN_TURN,RISE,747.800,147.000,false,false,1,0.70711,0.70711,65.28000,15,89,780.800,161.142
271,WARDEN,JUMP_DOWN_TURN,RISE,732.200,147.000,false,false,1,0.70711,0.70711,65.28000,15,91,765.200,161.142
271,ENGINEER,JUMP_DOWN_TURN,RISE,737.600,147.000,false,false,1,0.70711,0.70711,65.28000,15,90,770.600,161.142
272,REPAIR,JUMP_DOWN_TURN,RISE,740.000,143.600,false,false,1,0.70711,0.70711,65.52000,15,90,773.000,157.742
272,SCOUT,JUMP_DOWN_TURN,RISE,747.800,143.600,false,false,1,0.70711,0.70711,65.52000,15,89,780.800,157.742
272,WARDEN,JUMP_DOWN_TURN,RISE,732.200,143.600,false,false,1,0.70711,0.70711,65.52000,15,91,765.200,157.742
272,ENGINEER,JUMP_DOWN_TURN,RISE,737.600,143.600,false,false,1,0.70711,0.70711,65.52000,15,90,770.600,157.742
273,REPAIR,JUMP_DOWN_TURN,RISE,740.000,140.800,false,false,1,0.70711,0.70711,65.76000,15,90,773.000,154.942
273,SCOUT,JUMP_DOWN_TURN,RISE,747.800,140.800,false,false,1,0.70711,0.70711,65.76000,15,89,780.800,154.942
273,WARDEN,JUMP_DOWN_TURN,RISE,732.200,140.800,false,false,1,0.70711,0.70711,65.76000,15,91,765.200,154.942
273,ENGINEER,JUMP_DOWN_TURN,RISE,737.600,140.800,false,false,1,0.70711,0.70711,65.76000,15,90,770.600,154.942
274,REPAIR,JUMP_DOWN_TURN,RISE,740.000,138.600,false,false,1,0.70711,0.70711,66.00000,15,90,773.000,152.742
274,SCOUT,JUMP_DOWN_TURN,RISE,747.800,138.600,false,false,1,0.70711,0.70711,66.00000,15,89,780.800,152.742
274,WARDEN,JUMP_DOWN_TURN,RISE,732.200,138.600,false,false,1,0.70711,0.70711,66.00000,15,91,765.200,152.742
274,ENGINEER,JUMP_DOWN_TURN,RISE,737.600,138.600,false,false,1,0.70711,0.70711,66.00000,15,90,770.600,152.742
275,REPAIR,JUMP_DOWN_TURN,RISE,740.000,137.000,false,false,1,0.70711,0.70711,66.24000,15,90,773.000,151.142
275,SCOUT,JUMP_DOWN_TURN,RISE,747.800,137.000,false,false,1,0.70711,0.70711,66.24000,15,89,780.800,151.142
275,WARDEN,JUMP_DOWN_TURN,RISE,732.200,137.000,false,false,1,0.70711,0.70711,66.24000,15,91,765.200,151.142
275,ENGINEER,JUMP_DOWN_TURN,RISE,737.600,137.000,false,false,1,0.70711,0.70711,66.24000,15,90,770.600,151.142
276,REPAIR,JUMP_DOWN_TURN,RISE,740.000,136.000,false,false,1,0.70711,0.70711,66.48000,15,90,773.000,150.142
276,SCOUT,JUMP_DOWN_TURN,RISE,747.800,136.000,false,false,1,0.70711,0.70711,66.48000,15,89,780.800,150.142
276,WARDEN,JUMP_DOWN_TURN,RISE,732.200,136.000,false,false,1,0.70711,0.70711,66.48000,15,91,765.200,150.142
276,ENGINEER,JUMP_DOWN_TURN,RISE,737.600,136.000,false,false,1,0.70711,0.70711,66.48000,15,90,770.600,150.142
277,REPAIR,JUMP_DOWN_TURN,RISE,740.000,135.600,false,false,1,0.70711,0.70711,66.72000,15,90,773.000,149.742
277,SCOUT,JUMP_DOWN_TURN,RISE,747.800,135.600,false,false,1,0.70711,0.70711,66.72000,15,89,780.800,149.742
277,WARDEN,JUMP_DOWN_TURN,RISE,732.200,135.600,false,false,1,0.70711,0.70711,66.72000,15,91,765.200,149.742
277,ENGINEER,JUMP_DOWN_TURN,RISE,737.600,135.600,false,false,1,0.70711,0.70711,66.72000,15,90,770.600,149.742
278,REPAIR,JUMP_DOWN_TURN,FALL,740.000,135.800,false,false,1,0.70711,0.70711,66.96000,15,90,773.000,149.942
278,SCOUT,JUMP_DOWN_TURN,FALL,747.800,135.800,false,false,1,0.70711,0.70711,66.96000,15,89,780.800,149.942
278,WARDEN,JUMP_DOWN_TURN,FALL,732.200,135.800,false,false,1,0.70711,0.70711,66.96000,15,91,765.200,149.942
278,ENGINEER,JUMP_DOWN_TURN,FALL,737.600,135.800,false,false,1,0.70711,0.70711,66.96000,15,90,770.600,149.942
279,REPAIR,JUMP_DOWN_TURN,FALL,740.000,136.600,false,false,1,0.70711,0.70711,67.20000,15,90,773.000,150.742
279,SCOUT,JUMP_DOWN_TURN,FALL,747.800,136.600,false,false,1,0.70711,0.70711,67.20000,15,89,780.800,150.742
279,WARDEN,JUMP_DOWN_TURN,FALL,732.200,136.600,false,false,1,0.70711,0.70711,67.20000,15,91,765.200,150.742
279,ENGINEER,JUMP_DOWN_TURN,FALL,737.600,136.600,false,false,1,0.70711,0.70711,67.20000,15,90,770.600,150.742
280,REPAIR,JUMP_DOWN_TURN,FALL,740.000,138.000,false,false,1,0.70711,0.70711,67.44000,15,90,773.000,152.142
280,SCOUT,JUMP_DOWN_TURN,FALL,747.800,138.000,false,false,1,0.70711,0.70711,67.44000,15,89,780.800,152.142
280,WARDEN,JUMP_DOWN_TURN,FALL,732.200,138.000,false,false,1,0.70711,0.70711,67.44000,15,91,765.200,152.142
280,ENGINEER,JUMP_DOWN_TURN,FALL,737.600,138.000,false,false,1,0.70711,0.70711,67.44000,15,90,770.600,152.142
281,REPAIR,JUMP_DOWN_TURN,FALL,740.000,140.000,false,false,1,0.70711,0.70711,67.68000,15,90,773.000,154.142
281,SCOUT,JUMP_DOWN_TURN,FALL,747.800,140.000,false,false,1,0.70711,0.70711,67.68000,15,89,780.800,154.142
281,WARDEN,JUMP_DOWN_TURN,FALL,732.200,140.000,false,false,1,0.70711,0.70711,67.68000,15,91,765.200,154.142
281,ENGINEER,JUMP_DOWN_TURN,FALL,737.600,140.000,false,false,1,0.70711,0.70711,67.68000,15,90,770.600,154.142
282,REPAIR,JUMP_DOWN_TURN,FALL,740.000,142.600,false,false,1,0.70711,0.70711,67.92000,15,90,773.000,156.742
282,SCOUT,JUMP_DOWN_TURN,FALL,747.800,142.600,false,false,1,0.70711,0.70711,67.92000,15,89,780.800,156.742
282,WARDEN,JUMP_DOWN_TURN,FALL,732.200,142.600,false,false,1,0.70711,0.70711,67.92000,15,91,765.200,156.742
282,ENGINEER,JUMP_DOWN_TURN,FALL,737.600,142.600,false,false,1,0.70711,0.70711,67.92000,15,90,770.600,156.742
283,REPAIR,JUMP_DOWN_TURN,FALL,740.000,145.800,false,false,1,0.70711,0.70711,68.16000,15,90,773.000,159.942
283,SCOUT,JUMP_DOWN_TURN,FALL,747.800,145.800,false,false,1,0.70711,0.70711,68.16000,15,89,780.800,159.942
283,WARDEN,JUMP_DOWN_TURN,FALL,732.200,145.800,false,false,1,0.70711,0.70711,68.16000,15,91,765.200,159.942
283,ENGINEER,JUMP_DOWN_TURN,FALL,737.600,145.800,false,false,1,0.70711,0.70711,68.16000,15,90,770.600,159.942
284,REPAIR,JUMP_DOWN_TURN,FALL,740.000,149.600,false,false,1,0.70711,0.70711,68.40000,15,90,773.000,163.742
284,SCOUT,JUMP_DOWN_TURN,FALL,747.800,149.600,false,false,1,0.70711,0.70711,68.40000,15,89,780.800,163.742
284,WARDEN,JUMP_DOWN_TURN,FALL,732.200,149.600,false,false,1,0.70711,0.70711,68.40000,15,91,765.200,163.742
284,ENGINEER,JUMP_DOWN_TURN,FALL,737.600,149.600,false,false,1,0.70711,0.70711,68.40000,15,90,770.600,163.742
285,REPAIR,JUMP_DOWN_TURN,FALL,740.000,154.000,false,false,1,0.70711,0.70711,68.64000,15,90,773.000,168.142
285,SCOUT,JUMP_DOWN_TURN,FALL,747.800,154.000,false,false,1,0.70711,0.70711,68.64000,15,89,780.800,168.142
285,WARDEN,JUMP_DOWN_TURN,FALL,732.200,154.000,false,false,1,0.70711,0.70711,68.64000,15,91,765.200,168.142
285,ENGINEER,JUMP_DOWN_TURN,FALL,737.600,154.000,false,false,1,0.70711,0.70711,68.64000,15,90,770.600,168.142
286,REPAIR,JUMP_DOWN_TURN,FALL,740.000,159.000,false,false,1,0.70711,0.70711,68.88000,16,90,773.000,173.142
286,SCOUT,JUMP_DOWN_TURN,FALL,747.800,159.000,false,false,1,0.70711,0.70711,68.88000,16,89,780.800,173.142
286,WARDEN,JUMP_DOWN_TURN,FALL,732.200,159.000,false,false,1,0.70711,0.70711,68.88000,16,91,765.200,173.142
286,ENGINEER,JUMP_DOWN_TURN,FALL,737.600,159.000,false,false,1,0.70711,0.70711,68.88000,16,90,770.600,173.142
287,REPAIR,JUMP_DOWN_TURN,FALL,740.000,164.600,false,false,1,0.70711,0.70711,69.12000,16,90,773.000,178.742
287,SCOUT,JUMP_DOWN_TURN,FALL,747.800,164.600,false,false,1,0.70711,0.70711,69.12000,16,89,780.800,178.742
287,WARDEN,JUMP_DOWN_TURN,FALL,732.200,164.600,false,false,1,0.70711,0.70711,69.12000,16,91,765.200,178.742
287,ENGINEER,JUMP_DOWN_TURN,FALL,737.600,164.600,false,false,1,0.70711,0.70711,69.12000,16,90,770.600,178.742
